,date,High,Low,Open,Close,Volume,Marketcap
336,2016-12-02,781.2960205,757.5449829,757.5449829,777.9439697,127605000,12462935160
337,2016-12-03,778.2479858,764.8560181,778.2479858,771.1550293,69547296,12355811709
338,2016-12-04,773.8720093,768.1610107,771.6380005,773.8720093,60557900,12400766376
339,2016-12-05,773.4680176,751.7130127,773.3939819,758.7000122,106363000,12159115875
340,2016-12-06,765.6220093,758.7199707,758.7199707,764.223999,116218000,12249086971
341,2016-12-07,771.5430298,759.75,764.2109985,768.132019,96426096,12313376414
342,2016-12-08,774.697998,765.9459839,768.0759888,770.8099976,80111904,12357837893
343,2016-12-09,774.5280151,769.6489868,769.9439697,772.7940063,68705296,12390863077
344,2016-12-10,777.09198,772.9099731,773.0230103,774.6500244,53843100,12421967470
345,2016-12-11,774.7979736,765.4119873,774.7520142,769.7310181,57313400,12344888048
346,2016-12-12,781.9219971,770.039978,770.039978,780.0869751,76571000,12512497969
347,2016-12-13,788.460022,777.9619751,780.6469727,780.5560303,81645600,12521776922
348,2016-12-14,782.0339966,776.8389893,780.0050049,781.4810181,75979000,12534369129
349,2016-12-15,781.4349976,777.802002,780.0700073,778.0880127,81580096,12484761985
350,2016-12-16,785.0319824,778.9630127,778.9630127,784.9069824,83608200,12595490539
351,2016-12-17,792.5089722,784.8640137,785.1660156,790.8289795,78989800,12691945028
352,2016-12-18,794.7369995,788.026001,791.0079956,790.5300293,60524400,12688510068
353,2016-12-19,793.6110229,790.3200073,790.6920166,792.7139893,74886400,12725090633
354,2016-12-20,801.3369751,791.4970093,792.2470093,800.8759766,99629296,12857473134
355,2016-12-21,834.2810059,799.4050293,800.6439819,834.2810059,155576000,13395445163
356,2016-12-22,875.7819824,834.1489868,834.1799927,864.539978,200027008,13882988216
357,2016-12-23,925.1170044,864.677002,864.8880005,921.9840088,275564000,14807189352
358,2016-12-24,923.4790039,886.335022,922.1799927,898.8220215,137727008,14436754927
359,2016-12-25,899.6519775,862.4240112,899.6519775,896.1829834,143664992,14396194094
360,2016-12-26,913.184021,896.8980103,896.9050293,907.6099854,123771000,14581389977
361,2016-12-27,940.0479736,904.2550049,908.3540039,933.197998,167308000,14994286713
362,2016-12-28,975.9210205,934.8309937,934.8309937,975.9210205,236630000,15682769405
363,2016-12-29,979.3969727,954.5029907,975.125,973.4970093,199320000,15645617392
364,2016-12-30,972.5349731,934.8330078,972.5349731,961.2379761,187474000,15450507055
365,2016-12-31,963.742981,947.2360229,960.6270142,963.742981,99135104,15492554222
366,2017-01-01,1003.080017,958.6989746,963.65802,998.3250122,147775008,16050407461
367,2017-01-02,1031.390015,996.7020264,998.6170044,1021.75,222184992,16429024775
368,2017-01-03,1044.079956,1021.599976,1021.599976,1043.839966,185168000,16786368910
369,2017-01-04,1159.420044,1044.400024,1044.400024,1154.72998,344945984,18571869009
370,2017-01-05,1191.099976,910.4169922,1156.72998,1013.380005,510199008,16300254795
371,2017-01-06,1046.810059,883.9439697,1014.23999,902.2009888,351876000,14513695758
372,2017-01-07,908.585022,823.5560303,903.4869995,908.585022,279550016,14618030536
373,2017-01-08,942.723999,887.2490234,908.1749878,911.1989746,158715008,14661966429
374,2017-01-09,913.6859741,879.8070068,913.2440186,902.8280029,141876992,14528815565
375,2017-01-10,914.8729858,901.0599976,902.4400024,907.6790161,115808000,14608685049
376,2017-01-11,919.447998,762.7650146,908.1149902,777.757019,310928992,12519135996
377,2017-01-12,826.2459717,755.7559814,775.1779785,804.8339844,222326000,12956730411
378,2017-01-13,829.0009766,780.0029907,803.7369995,823.9840088,168968000,13266554392
379,2017-01-14,835.085022,812.4559937,825.1420288,818.4119873,93063296,13178601992
380,2017-01-15,823.3070068,812.8709717,818.1420288,821.7979736,71013600,13234840657
381,2017-01-16,834.5300293,820.2709961,821.78302,831.5339966,82755200,13393372620
382,2017-01-17,910.5609741,830.7960205,830.9459839,907.9379883,155095008,14625779851
383,2017-01-18,917.4990234,858.3040161,909.3729858,886.617981,225676992,14284036613
384,2017-01-19,904.6140137,884.3380127,888.335022,899.072998,105625000,14486616700
385,2017-01-20,899.3980103,887.0079956,898.1719971,895.026001,86728400,14423545371
386,2017-01-21,927.3670044,895.5349731,895.5490112,921.7890015,111158000,14856911163
387,2017-01-22,937.5250244,897.5640259,922.2050171,924.6729736,116573000,14905439337
388,2017-01-23,928.2659912,916.7379761,925.4990234,921.0120239,73588600,14848013909
389,2017-01-24,924.1450195,892.2860107,910.677002,892.6870117,111349000,14393026385
390,2017-01-25,903.2520142,891.6870117,891.9240112,901.5419922,120831000,14537488261
391,2017-01-26,919.3259888,902.223999,902.3950195,917.5859985,131958000,14797955301
392,2017-01-27,923.2230225,915.8460083,918.3590088,919.75,125594000,14834831700
393,2017-01-28,923.9110107,919.8109741,919.8109741,921.5900269,68979600,14866260449
394,2017-01-29,923.4180298,919.1480103,922.0670166,919.4959717,60851700,14834377926
395,2017-01-30,923.0479736,919.473999,920.151001,920.382019,78227296,14850351605
396,2017-01-31,972.0189819,920.9589844,920.9589844,970.4030151,164582000,15659186515
397,2017-02-01,989.1140137,970.7420044,970.940979,989.0230103,150110000,15962015276
398,2017-02-02,1013.52002,983.2210083,990.0009766,1011.799988,145820992,16331615570
399,2017-02-03,1033.869995,1008.789978,1011.460022,1029.910034,201278000,16625849489
400,2017-02-04,1045.900024,1015.159973,1031.329956,1042.900024,155064000,16837411920
401,2017-02-05,1043.630005,1022.369995,1043.52002,1027.339966,114208000,16588240157
402,2017-02-06,1044.640015,1028.160034,1028.400024,1038.150024,111762000,16764422010
403,2017-02-07,1061.930054,1040.140015,1040.140015,1061.349976,146007008,17141080574
404,2017-02-08,1078.969971,1037.48999,1062.319946,1063.069946,201855008,17170799127
405,2017-02-09,1088.98999,953.3439941,1064.699951,994.3829956,407220000,16063448932
406,2017-02-10,998.9050293,946.690979,995.632019,988.6740112,190452000,15973053725
407,2017-02-11,1009.289978,982.8300171,988.8980103,1004.450012,102261000,16229677099
408,2017-02-12,1004.76001,996.9210205,1003.52002,999.1810303,67530000,16146290349
409,2017-02-13,1002.099976,976.0020142,998.8850098,990.6420288,100607000,16010322103
410,2017-02-14,1011.51001,986.4710083,991.7349854,1004.549988,137946000,16237219721
411,2017-02-15,1008.840027,1001.580017,1006.210022,1007.47998,89759400,16286329282
412,2017-02-16,1033.369995,1007.650024,1007.650024,1027.439941,122277000,16610905026
413,2017-02-17,1053.170044,1025.640015,1026.119995,1046.209961,136474000,16916338976
414,2017-02-18,1061.099976,1046.959961,1049.209961,1054.420044,99073504,17051064834
415,2017-02-19,1056.810059,1043.459961,1054.76001,1047.869995,77423296,16946913346
416,2017-02-20,1080.48999,1041.689941,1048.689941,1079.97998,109478000,17468244508
417,2017-02-21,1117.25,1076.930054,1079.280029,1115.300049,186868992,18041455273
418,2017-02-22,1125.390015,1100.550049,1114.800049,1117.439941,136100000,18077985665
419,2017-02-23,1176.619995,1116.959961,1117.27002,1166.719971,189454000,18877442096
420,2017-02-24,1200.390015,1131.959961,1172.709961,1173.680054,330759008,18992415818
421,2017-02-25,1174.849976,1124.589966,1170.410034,1143.839966,139960992,18511906560
422,2017-02-26,1167.469971,1130.199951,1144.27002,1165.199951,116486000,18860247630
423,2017-02-27,1181.97998,1163.380005,1163.780029,1179.969971,131570000,19101427518
424,2017-02-28,1193.25,1171.819946,1180.719971,1179.969971,184956000,19103684801
425,2017-03-01,1222.5,1179.689941,1180.040039,1222.5,229056992,19794459608
426,2017-03-02,1262.130005,1215.619995,1224.680054,1251.01001,368275008,20258543188
427,2017-03-03,1280.310059,1250.709961,1250.709961,1274.98999,315739008,20649259919
428,2017-03-04,1279.400024,1230.51001,1277.430054,1255.150024,183270000,20329978338
429,2017-03-05,1267.290039,1238.060059,1254.290039,1267.119995,134127000,20526235270
430,2017-03-06,1276,1264.599976,1267.469971,1272.829956,153656992,20620991547
431,2017-03-07,1275.550049,1204.800049,1273.209961,1223.540039,291256000,19824773912
432,2017-03-08,1232.160034,1148.079956,1223.22998,1150,332603008,18635275050
433,2017-03-09,1197.459961,1141.22998,1150.349976,1188.48999,212283008,19261188310
434,2017-03-10,1270.469971,1077.25,1189.359985,1116.719971,563795968,18100188612
435,2017-03-11,1193.829956,1116.319946,1116.319946,1175.829956,283320000,19060468862
436,2017-03-12,1226.97998,1175.359985,1176.619995,1221.380005,227176000,19801195767
437,2017-03-13,1237.369995,1217.030029,1221.780029,1231.920044,380276992,19974334865
438,2017-03-14,1244.810059,1220.719971,1232.160034,1240,245306000,20107761880
439,2017-03-15,1251.609985,1239.75,1240.160034,1249.609985,297804992,20265831337
440,2017-03-16,1257.97998,1152.439941,1251.329956,1187.810059,638568000,19265847025
441,2017-03-17,1180.160034,1099.569946,1180.160034,1100.22998,706598976,17847435957
442,2017-03-18,1114.069946,957.6550293,1099.689941,973.8179932,621302016,15798760668
443,2017-03-19,1069.910034,976.7299805,976.7299805,1036.73999,406648000,16821676707
444,2017-03-20,1063.030029,1036.680054,1037.23999,1054.22998,286529984,17107266418
445,2017-03-21,1122.430054,1055.359985,1055.359985,1120.540039,337391008,18185299687
446,2017-03-22,1120.650024,1014.210022,1120.650024,1049.140015,380840992,17028630158
447,2017-03-23,1058.01001,1028.930054,1050.050049,1038.589966,248540000,16859314109
448,2017-03-24,1040.469971,934.3579712,1038.449951,937.5200195,491038016,15220718764
449,2017-03-25,975.7609863,903.7130127,936.539978,972.7789917,435803008,15794781102
450,2017-03-26,1007.960022,954.1859741,974.0150146,966.7249756,303668000,15698465531
451,2017-03-27,1046.400024,971.9840088,972.0549927,1045.77002,372535008,16983801541
452,2017-03-28,1064.650024,1027.72998,1044.579956,1047.150024,326332000,17008241726
453,2017-03-29,1055.130005,1015.880005,1046.079956,1039.969971,298457984,16893415156
454,2017-03-30,1049.290039,1020.039978,1042.209961,1026.430054,352968992,16675587066
455,2017-03-31,1074.920044,1026.640015,1026.640015,1071.790039,447287008,17414322808
456,2017-04-01,1091.719971,1061.089966,1071.709961,1080.5,289633984,17557597716
457,2017-04-02,1107.589966,1075.449951,1080.609985,1102.170044,514187008,17911915755
458,2017-04-03,1151.73999,1102.949951,1102.949951,1143.810059,580444032,18591158323
459,2017-04-04,1156.439941,1120.52002,1145.52002,1133.25,436310016,18421262063
460,2017-04-05,1135.089966,1113.630005,1134.140015,1124.780029,414784000,18285857775
461,2017-04-06,1188.369995,1125.810059,1125.810059,1182.680054,511222016,19229356147
462,2017-04-07,1186.579956,1163.390015,1178.939941,1176.900024,317022016,19137747435
463,2017-04-08,1184.97998,1162.579956,1172.650024,1175.949951,209312000,19124327856
464,2017-04-09,1197.209961,1171.859985,1176.569946,1187.869995,242343008,19320511927
465,2017-04-10,1190.339966,1179.040039,1187.300049,1187.130005,215883008,19310642460
466,2017-04-11,1208.069946,1187.459961,1187.459961,1205.01001,216182000,19604036563
467,2017-04-12,1207.140015,1196.76001,1204.810059,1200.369995,288702016,19530680104
468,2017-04-13,1205.890015,1156.439941,1201.02002,1169.280029,351968992,19026699552
469,2017-04-14,1190.800049,1159.790039,1170.329956,1167.540039,254827008,19000400018
470,2017-04-15,1188,1164.959961,1167.300049,1172.52002,203559008,19083656460
471,2017-04-16,1187.219971,1172.609985,1172.609985,1182.939941,183231008,19255408766
472,2017-04-17,1194.900024,1172.650024,1183.25,1193.910034,253206000,19436033390
473,2017-04-18,1217.569946,1193.77002,1193.77002,1211.670044,270524000,19727334977
474,2017-04-19,1215.51001,1205.079956,1212.130005,1210.290039,288060992,19707045565
475,2017-04-20,1240.790039,1208.410034,1211.079956,1229.079956,315108000,20015137622
476,2017-04-21,1235.939941,1215.560059,1229.420044,1222.050049,272167008,19903192286
477,2017-04-22,1235.560059,1208.469971,1222.709961,1231.709961,249320000,20062753908
478,2017-04-23,1232.199951,1203.939941,1231.920044,1207.209961,258951008,19665994145
479,2017-04-24,1250.939941,1209.630005,1209.630005,1250.150024,235806000,20367443800
480,2017-04-25,1267.579956,1249.969971,1250.449951,1265.48999,242556000,20619704237
481,2017-04-26,1294.829956,1265.930054,1265.98999,1281.079956,329631008,20876159410
482,2017-04-27,1319.699951,1281.300049,1281.880005,1317.72998,449196992,21475836448
483,2017-04-28,1331.280029,1292.369995,1317.73999,1316.47998,527488992,21457669552
484,2017-04-29,1327.199951,1315.209961,1317.839966,1321.790039,422705984,21547126640
485,2017-04-30,1347.910034,1314.920044,1321.869995,1347.890015,413115008,21975104909
486,2017-05-01,1434.319946,1348.300049,1348.300049,1421.599976,713624000,23179524919
487,2017-05-02,1473.900024,1415.689941,1421.030029,1452.819946,477337984,23691443738
488,2017-05-03,1492.77002,1447.48999,1453.780029,1490.089966,583795968,24301634925
489,2017-05-04,1608.910034,1490.719971,1490.719971,1537.670044,933548992,25080858487
490,2017-05-05,1618.030029,1530.310059,1540.869995,1555.449951,946035968,25373374563
491,2017-05-06,1578.800049,1542.5,1556.810059,1578.800049,582529984,25757608890
492,2017-05-07,1596.719971,1559.76001,1579.469971,1596.709961,1080029952,26053077975
493,2017-05-08,1723.349976,1596.920044,1596.920044,1723.349976,1340320000,28123369330
494,2017-05-09,1833.48999,1716.300049,1723.890015,1755.359985,1167920000,28649119972
495,2017-05-10,1788.439941,1719.099976,1756.52002,1787.130005,915723008,29170965564
496,2017-05-11,1873.930054,1755.349976,1780.369995,1848.569946,799489984,30176934751
497,2017-05-12,1856.150024,1694.01001,1845.76001,1724.23999,740984000,28150631936
498,2017-05-13,1812.98999,1651.079956,1723.119995,1804.910034,579635008,29471223857
499,2017-05-14,1831.420044,1776.619995,1800.859985,1808.910034,437196000,29540290794
500,2017-05-15,1812.800049,1708.540039,1808.439941,1738.430054,731529024,28392885375
501,2017-05-16,1785.939941,1686.540039,1741.699951,1734.449951,959044992,28330874003
502,2017-05-17,1864.050049,1661.910034,1726.72998,1839.089966,1064729984,30043626195
503,2017-05-18,1904.47998,1807.119995,1818.699951,1888.650024,894321024,30856574835
504,2017-05-19,2004.52002,1890.25,1897.369995,1987.709961,1157289984,32479082015
505,2017-05-20,2084.72998,1974.920044,1984.23999,2084.72998,961336000,34068630559
506,2017-05-21,2119.080078,2037.5,2067.030029,2041.199951,1147859968,33361091114
507,2017-05-22,2303.899902,2017.869995,2043.189941,2173.399902,1942220032,35525744380
508,2017-05-23,2320.820068,2178.5,2191.560059,2320.419922,1378749952,37933704066
509,2017-05-24,2523.719971,2321.370117,2321.370117,2443.639893,1725379968,39952841999
510,2017-05-25,2763.709961,2285.300049,2446.23999,2304.97998,2406700032,37690456715
511,2017-05-26,2573.790039,2071.98999,2320.889893,2202.419922,1763480064,36017660894
512,2017-05-27,2260.199951,1855.829956,2196.27002,2038.869995,1700480000,33347170525
513,2017-05-28,2267.340088,2054.080078,2054.080078,2155.800049,1147139968,35264171110
514,2017-05-29,2307.050049,2107.169922,2159.429932,2255.610107,994625024,36901102917
515,2017-05-30,2301.959961,2124.570068,2255.360107,2175.469971,1443970048,35594903085
516,2017-05-31,2311.080078,2145.570068,2187.189941,2286.409912,1544829952,37414813240
517,2017-06-01,2448.389893,2288.330078,2288.330078,2407.879883,1653180032,39407633763
518,2017-06-02,2488.550049,2373.320068,2404.030029,2488.550049,1317030016,40732491835
519,2017-06-03,2581.909912,2423.570068,2493.719971,2515.350098,1514950016,41177190057
520,2017-06-04,2585.889893,2452.540039,2547.790039,2511.810059,1355120000,41124262595
521,2017-06-05,2686.810059,2510.219971,2512.399902,2686.810059,1369309952,43994968834
522,2017-06-06,2999.909912,2690.840088,2690.840088,2863.199951,2089609984,46888622160
523,2017-06-07,2869.379883,2700.560059,2869.379883,2732.159912,1517709952,44748237218
524,2017-06-08,2815.300049,2670.949951,2720.48999,2805.620117,1281170048,45957247989
525,2017-06-09,2901.709961,2795.620117,2807.439941,2823.810059,1348950016,46260465854
526,2017-06-10,2950.98999,2746.550049,2828.139893,2947.709961,2018889984,48295501718
527,2017-06-11,2996.600098,2840.530029,2942.409912,2958.110107,1752400000,48471330146
528,2017-06-12,2997.26001,2518.560059,2953.219971,2659.629883,2569530112,43585351533
529,2017-06-13,2789.040039,2650.379883,2680.909912,2717.02002,1781200000,44530631894
530,2017-06-14,2786.830078,2412.939941,2716.879883,2506.370117,1696560000,41082567339
531,2017-06-15,2534.709961,2212.959961,2499.580078,2464.580078,2026259968,40402259202
532,2017-06-16,2539.919922,2385.149902,2469.570068,2518.560059,1195190016,41291821423
533,2017-06-17,2685.189941,2484.959961,2514.01001,2655.879883,1534509952,43548031452
534,2017-06-18,2662.100098,2516.330078,2655.350098,2548.290039,1178659968,41788418974
535,2017-06-19,2662.850098,2549.030029,2549.030029,2589.600098,1446840064,42470734800
536,2017-06-20,2763.449951,2589.820068,2591.26001,2721.790039,1854189952,44643512689
537,2017-06-21,2772.01001,2660.399902,2709.429932,2689.100098,1626579968,44111929173
538,2017-06-22,2723.73999,2642.360107,2691.030029,2705.409912,1097939968,44384244937
539,2017-06-23,2765.169922,2706.370117,2707.340088,2744.909912,961318976,45037797053
540,2017-06-24,2757.939941,2583.189941,2738.52002,2608.719971,982750016,42807952581
541,2017-06-25,2682.26001,2552.120117,2607.25,2589.409912,1161100032,42495001716
542,2017-06-26,2615.25,2376.290039,2590.570068,2478.449951,1663280000,40677994354
543,2017-06-27,2552.449951,2332.98999,2478.449951,2552.449951,1489789952,41897190525
544,2017-06-28,2603.97998,2484.419922,2553.030029,2574.790039,1183869952,42268942193
545,2017-06-29,2588.830078,2510.47998,2567.560059,2539.320068,949979008,41690395783
546,2017-06-30,2559.25,2478.429932,2539.23999,2480.840088,860273024,40735082695
547,2017-07-01,2515.27002,2419.22998,2492.600098,2434.550049,779913984,39980058373
548,2017-07-02,2514.280029,2394.840088,2436.399902,2506.469971,803747008,41167015221
549,2017-07-03,2595,2480.469971,2498.560059,2564.060059,964112000,42118211083
550,2017-07-04,2631.590088,2559.350098,2561,2601.639893,985516032,42740618673
551,2017-07-05,2622.649902,2538.550049,2602.870117,2601.98999,941566016,42751085999
552,2017-07-06,2616.719971,2581.689941,2608.100098,2608.560059,761956992,42863758795
553,2017-07-07,2916.139893,2498.870117,2608.590088,2518.659912,917411968,41391217675
554,2017-07-08,2571.340088,2492.310059,2520.27002,2571.340088,733329984,42262222823
555,2017-07-09,2635.48999,2517.590088,2572.610107,2518.439941,527856000,41397076604
556,2017-07-10,2537.159912,2321.129883,2525.25,2372.560059,1111200000,39005033499
557,2017-07-11,2413.469971,2296.810059,2385.889893,2337.790039,1329760000,38438497236
558,2017-07-12,2423.709961,2275.139893,2332.77002,2398.840088,1117410048,39447604438
559,2017-07-13,2425.219971,2340.830078,2402.699951,2357.899902,835769984,38778935907
560,2017-07-14,2363.25,2183.219971,2360.590088,2233.340088,882502976,36734255488
561,2017-07-15,2231.139893,1990.410034,2230.120117,1998.859985,993608000,32880721300
562,2017-07-16,2058.77002,1843.030029,1991.97998,1929.819946,1182870016,31748939343
563,2017-07-17,2230.48999,1932.619995,1932.619995,2228.409912,1201760000,36665393517
564,2017-07-18,2387.610107,2164.77002,2233.52002,2318.879883,1512450048,38158677672
565,2017-07-19,2397.169922,2260.22998,2323.080078,2273.429932,1245100032,37415031061
566,2017-07-20,2900.699951,2269.889893,2269.889893,2817.600098,2249260032,46376428080
567,2017-07-21,2838.409912,2621.850098,2838.409912,2667.76001,1489449984,43915296559
568,2017-07-22,2862.419922,2657.709961,2668.629883,2810.120117,1177129984,46264340367
569,2017-07-23,2832.179932,2653.939941,2808.100098,2730.399902,1072840000,44957775265
570,2017-07-24,2777.26001,2699.189941,2732.699951,2754.860107,866473984,45366654309
571,2017-07-25,2768.080078,2480.959961,2757.5,2576.47998,1460089984,42433788244
572,2017-07-26,2610.76001,2450.800049,2577.77002,2529.449951,937404032,41663929265
573,2017-07-27,2693.320068,2529.340088,2538.709961,2671.780029,789104000,44013533097
574,2017-07-28,2897.449951,2679.72998,2679.72998,2809.01001,1380099968,46279316161
575,2017-07-29,2808.76001,2692.800049,2807.02002,2726.449951,803745984,44924534585
576,2017-07-30,2758.530029,2644.850098,2724.389893,2757.179932,705942976,45435913868
577,2017-07-31,2889.620117,2720.610107,2763.23999,2875.340088,860574976,47388334773
578,2017-08-01,2921.350098,2685.610107,2871.300049,2718.26001,1324669952,44804603885
579,2017-08-02,2762.530029,2668.590088,2727.129883,2710.669922,1094950016,44684649516
580,2017-08-03,2813.310059,2685.139893,2709.560059,2804.72998,804796992,46239970790
581,2017-08-04,2899.330078,2743.719971,2806.929932,2895.889893,1002120000,47749461443
582,2017-08-05,3290.01001,2874.830078,2897.629883,3252.909912,1945699968,53643452554
583,2017-08-06,3293.290039,3155.600098,3257.610107,3213.939941,1105030016,53006426108
584,2017-08-07,3397.679932,3180.889893,3212.780029,3378.939941,1482279936,55734179251
585,2017-08-08,3484.850098,3345.830078,3370.219971,3419.939941,1752760064,56417337745
586,2017-08-09,3422.76001,3247.669922,3420.399902,3342.469971,1468960000,55145196472
587,2017-08-10,3453.449951,3319.469971,3341.840088,3381.280029,1515110016,55791120000
588,2017-08-11,3679.719971,3372.120117,3373.820068,3650.620117,2021190016,60241844923
589,2017-08-12,3949.919922,3613.699951,3650.629883,3884.709961,2219589888,64111163866
590,2017-08-13,4208.390137,3857.800049,3880.040039,4073.26001,3159089920,67230528989
591,2017-08-14,4325.129883,3989.159912,4066.100098,4325.129883,2463089920,71394704654
592,2017-08-15,4455.970215,3906.179932,4326.990234,4181.930176,3258050048,69038855081
593,2017-08-16,4381.22998,3994.419922,4200.339844,4376.629883,2272039936,72260183303
594,2017-08-17,4484.700195,4243.709961,4384.439941,4331.689941,2553359872,71527949443
595,2017-08-18,4370.129883,4015.399902,4324.339844,4160.620117,2941710080,68710871037
596,2017-08-19,4243.259766,3970.550049,4137.75,4193.700195,2975820032,69265141208
597,2017-08-20,4196.290039,4069.879883,4189.310059,4087.659912,2109769984,67520478838
598,2017-08-21,4109.140137,3988.600098,4090.47998,4001.73999,2800890112,66106992038
599,2017-08-22,4128.759766,3674.580078,3998.350098,4100.52002,3764239872,67743202431
600,2017-08-23,4255.779785,4078.409912,4089.01001,4151.52002,2369819904,68593954170
601,2017-08-24,4376.390137,4130.259766,4137.600098,4334.680176,2037750016,71625870868
602,2017-08-25,4455.700195,4307.350098,4332.819824,4371.600098,1727970048,72241507489
603,2017-08-26,4379.279785,4269.52002,4372.060059,4352.399902,1511609984,71929882019
604,2017-08-27,4416.589844,4317.290039,4345.100098,4382.879883,1537459968,72441993792
605,2017-08-28,4403.930176,4224.640137,4384.450195,4382.660156,1959330048,72445588933
606,2017-08-29,4625.680176,4352.129883,4389.209961,4579.02002,2486080000,75699786263
607,2017-08-30,4626.52002,4471.410156,4570.359863,4565.299805,1937849984,75482724984
608,2017-08-31,4736.049805,4549.399902,4555.589844,4703.390137,1944930048,77775374625
609,2017-09-01,4892.009766,4678.529785,4701.759766,4892.009766,2599079936,80905039782
610,2017-09-02,4975.040039,4469.240234,4901.419922,4578.77002,2722139904,75734114962
611,2017-09-03,4714.080078,4417.589844,4585.27002,4582.959961,1933190016,75812181334
612,2017-09-04,4591.629883,4108.399902,4591.629883,4236.310059,2987330048,70087101256
613,2017-09-05,4427.839844,3998.110107,4228.290039,4376.529785,2697969920,72417728536
614,2017-09-06,4617.25,4376.589844,4376.589844,4597.120117,2172100096,76077049312
615,2017-09-07,4655.040039,4491.330078,4589.140137,4599.879883,1844620032,76132843874
616,2017-09-08,4661,4075.179932,4605.160156,4228.75,2700890112,69999555938
617,2017-09-09,4308.819824,4114.109863,4229.810059,4226.060059,1386230016,69963847482
618,2017-09-10,4245.439941,3951.040039,4229.339844,4122.939941,1679090048,68263826801
619,2017-09-11,4261.669922,4099.399902,4122.470215,4161.27002,1557330048,68907352119
620,2017-09-12,4344.649902,4085.219971,4168.879883,4130.810059,1864530048,68412822896
621,2017-09-13,4131.97998,3789.919922,4131.97998,3882.590088,2219409920,64311123695
622,2017-09-14,3920.600098,3153.860107,3875.370117,3154.949951,2716310016,52265453816
623,2017-09-15,3733.449951,2946.620117,3166.300049,3637.52002,4148069888,60267886368
624,2017-09-16,3808.840088,3487.790039,3637.75,3625.040039,1818400000,60068678195
625,2017-09-17,3664.810059,3445.639893,3606.280029,3582.879883,1239149952,59377995376
626,2017-09-18,4079.22998,3591.090088,3591.090088,4065.199951,1943209984,67377945990
627,2017-09-19,4094.070068,3868.870117,4073.790039,3924.969971,1563980032,65061185838
628,2017-09-20,4031.389893,3857.72998,3916.360107,3905.949951,1213830016,64751811835
629,2017-09-21,3916.419922,3613.629883,3901.469971,3631.040039,1411480064,60202370872
630,2017-09-22,3758.27002,3553.530029,3628.02002,3630.699951,1194829952,60203040223
631,2017-09-23,3819.209961,3594.580078,3629.919922,3792.399902,928113984,62892069389
632,2017-09-24,3796.149902,3666.899902,3796.149902,3682.840088,768014976,61081971156
633,2017-09-25,3950.25,3681.580078,3681.580078,3926.070068,1374210048,65122213849
634,2017-09-26,3969.889893,3869.899902,3928.409912,3892.350098,1043740032,64569365079
635,2017-09-27,4210.049805,3884.820068,3892.939941,4200.669922,1686880000,69691950752
636,2017-09-28,4279.310059,4109.700195,4197.129883,4174.72998,1712320000,69270823146
637,2017-09-29,4214.629883,4039.290039,4171.620117,4163.069824,1367049984,69086146650
638,2017-09-30,4358.430176,4160.859863,4166.109863,4338.709961,1207449984,72008428789
639,2017-10-01,4403.740234,4269.810059,4341.049805,4403.740234,1208210048,73094870674
640,2017-10-02,4470.22998,4377.459961,4395.810059,4409.319824,1431730048,73195646776
641,2017-10-03,4432.470215,4258.890137,4408.459961,4317.47998,1288019968,71681069637
642,2017-10-04,4352.310059,4210.419922,4319.370117,4229.359863,1116770048,70225033578
643,2017-10-05,4362.640137,4164.049805,4229.879883,4328.410156,1161769984,71876277937
644,2017-10-06,4413.27002,4320.529785,4324.459961,4370.810059,1069939968,72589262957
645,2017-10-07,4443.879883,4321.049805,4369.350098,4426.890137,906928000,73529314833
646,2017-10-08,4624.140137,4405.640137,4429.669922,4610.47998,1313869952,76589293760
647,2017-10-09,4878.709961,4564.25,4614.52002,4772.02002,1968739968,79282158943
648,2017-10-10,4922.169922,4765.100098,4776.209961,4781.990234,1597139968,79457603224
649,2017-10-11,4873.72998,4751.629883,4789.25,4826.47998,1222279936,80205238020
650,2017-10-12,5446.910156,4822,4829.580078,5446.910156,2791610112,90525666972
651,2017-10-13,5840.299805,5436.850098,5464.160156,5647.209961,3615480064,93864253934
652,2017-10-14,5837.700195,5591.640137,5643.529785,5831.790039,1669030016,96942498331
653,2017-10-15,5852.47998,5478.609863,5835.959961,5678.189941,1976039936,94403031755
654,2017-10-16,5776.22998,5544.209961,5687.569824,5725.589844,2008070016,95203392843
655,2017-10-17,5800.350098,5472.720215,5741.580078,5605.509766,1821570048,93218297189
656,2017-10-18,5603.819824,5151.439941,5603.819824,5590.689941,2399269888,92982539106
657,2017-10-19,5744.350098,5531.060059,5583.740234,5708.52002,1780540032,94954808115
658,2017-10-20,6060.109863,5627.22998,5708.109863,6011.450195,2354429952,1.00007E+11
659,2017-10-21,6194.879883,5965.069824,5996.790039,6031.600098,2207099904,1.00354E+11
660,2017-10-22,6076.259766,5792.339844,6036.660156,6008.419922,2034630016,99981911326
661,2017-10-23,6075.589844,5732.470215,6006,5930.319824,2401840128,98695054084
662,2017-10-24,5935.52002,5504.180176,5935.52002,5526.640137,2735699968,91988225800
663,2017-10-25,5754.330078,5397.879883,5524.600098,5750.799805,1966989952,95732630220
664,2017-10-26,5976.799805,5721.220215,5747.950195,5904.830078,1905040000,98310176011
665,2017-10-27,5988.390137,5728.819824,5899.740234,5780.899902,1710130048,96254297360
666,2017-10-28,5876.720215,5689.189941,5787.819824,5753.089844,1403920000,95797359518
