,date,btc_high,btc_close,btc_volume,btc_market_cap,bch_avg_block_size,bch_transactions,bch_mining_revenue,bch_accounts,sp_close,dj_close,google_trends_bitcoin
35,05-02-2016,0.00055239,0.000765879,0.000206547,0.000681841,0.226092756,0.214894421,0.015646313,0.011108514,0.012003176,0.036449824,0
36,06-02-2016,0.000399683,0.000420237,0.000279722,0.000403846,0.226092756,0.214894421,0.016447831,0.011108514,0.012003176,0.036449824,0
37,07-02-2016,0.000202595,0.000423615,0.000115507,0.000409664,0.271893205,0.252784488,0.016557448,0.011108514,0.012003176,0.036449824,0
38,08-02-2016,0.000168653,0.000314238,0.000258432,0.00032311,0.271893205,0.252784488,0.011294042,0.011108514,0.011821546,0.024545874,0
39,09-02-2016,7.86E-05,0.000403243,0.000361596,0.000398716,0.271893205,0.252784488,0.01248629,0.011108514,0,0.023698173,0
40,10-02-2016,0.000360402,0.00059697,0.000763769,0.000559558,0.313250101,0.329481555,0.0128556,0.011108514,0.018526303,0.01703164,0
41,11-02-2016,0.000279891,0.0005282,0.000618679,0.000506846,0.313250101,0.329481555,0.016984503,0.011108514,0.03450978,0,0
42,12-02-2016,0.000342302,0.000687078,0.000519759,0.000639477,0.313250101,0.329481555,0.011362045,0.011108514,0.050721592,0.020985796,0
43,13-02-2016,0.0005786,0.000948954,0.000450539,0.000856016,0.196591609,0.162356421,0.016205674,0.011108514,0.050721592,0.020985796,0
44,14-02-2016,0.001104508,0.001478776,0.00061995,0.001291594,0.196591609,0.162356421,0.016973287,0.011108514,0.050721592,0.020985796,0
45,15-02-2016,0.001212324,0.001235926,0.000614563,0.001096135,0.196591609,0.162356421,0.010877742,0.011108514,0.050721592,0.020985796,0
46,16-02-2016,0.001163189,0.001487669,0.000601378,0.001304321,0.33704001,0.265108865,0.010524428,0.011108514,0.046056285,0.035877107,0
47,17-02-2016,0.001581383,0.001792186,0.000737635,0.001556007,0.33704001,0.265108865,0.010411944,0.015784914,0.046030337,0.053100098,0
48,18-02-2016,0.001746614,0.00200077,0.000650745,0.001729769,0.33704001,0.265108865,0.018476916,0.015784914,0.060415467,0.050397088,0
49,19-02-2016,0.00164766,0.001946031,0.000366895,0.001687834,0.34426371,0.27002547,0.012734358,0.015784914,0.047841452,0.04896262,0
50,20-02-2016,0.002293668,0.002510633,0.000883308,0.002152407,0.34426371,0.27002547,0.015642343,0.015784914,0.047841452,0.04896262,0
51,21-02-2016,0.002501088,0.002566959,0.000827036,0.002201081,0.34426371,0.27002547,0.008595121,0.015784914,0.047841452,0.04896262,0
52,22-02-2016,0.002193106,0.002530763,0.0007672,0.002174031,0.486043974,0.336609975,0.010347754,0.015784914,0.052268045,0.064262058,0
53,23-02-2016,0.002220923,0.001944342,0.000765307,0.001697001,0.486043974,0.336609975,0.009375801,0.015784914,0.06363292,0.051624817,0
54,24-02-2016,0.001731353,0.002089775,0.000529214,0.001818293,0.486043974,0.336609975,0.007313913,0.015784914,0.061738774,0.055184895,0
55,25-02-2016,0.001805569,0.002075608,0.000570417,0.001809762,0.378765989,0.266259141,0.014255,0.015784914,0.053529079,0.06938908,0
56,26-02-2016,0.001957251,0.002337864,0.000444797,0.002027231,0.378765989,0.266259141,0.01286128,0.015784914,0.077462779,0.065554017,0
57,27-02-2016,0.002028387,0.002350515,0.000180493,0.00204053,0.378765989,0.266259141,0.009449001,0.015784914,0.077462779,0.065554017,0
58,28-02-2016,0.00207807,0.002384468,0.00033077,0.002071003,0.354482392,0.322609482,0.012817395,0.015784914,0.077462779,0.065554017,0
59,29-02-2016,0.002277346,0.002529006,0.000434122,0.002192109,0.354482392,0.322609482,0.010673958,0.015784914,0.081666226,0.057293109,0
60,01-03-2016,0.002213909,0.002440277,0.000625697,0.002122251,0.354482392,0.322609482,0.0089614,0.015784914,0.085272887,0.080615269,0
61,02-03-2016,0.002086076,0.002056477,0.000626499,0.001810771,0.488250092,0.443454112,0.015206972,0.015784914,0.088692728,0.082906137,0
62,03-03-2016,0.001725297,0.001975883,0.000970885,0.001747381,0.488250092,0.443454112,0.009456956,0.015784914,0.089611259,0.085888815,0
63,04-03-2016,0.001718626,0.001606628,0.000841003,0.001447583,0.488250092,0.443454112,0.012760988,0.015784914,0.077935018,0.090095208,0
64,05-03-2016,0.001242297,0.001249198,0.001441704,0.001157238,0.358234947,0.327723277,0.011915358,0.015784914,0.077935018,0.090095208,0
65,06-03-2016,0.001264539,0.001495218,0.000845811,0.001361818,0.358234947,0.327723277,0.00957025,0.015784914,0.077935018,0.090095208,0
66,07-03-2016,0.001401746,0.00172321,0.000772288,0.00155145,0.358234947,0.327723277,0.012954502,0.015784914,0.083124458,0.094589965,0
67,08-03-2016,0.001412901,0.001711179,0.000563856,0.001544525,0.25046443,0.213701421,0.013141075,0.015784914,0.083285331,0.08724032,0
68,09-03-2016,0.001405682,0.001741789,0.000559818,0.001572857,0.25046443,0.213701421,0.015081145,0.015784914,0.100213286,0.089666339,0
69,10-03-2016,0.001456321,0.001820074,0.000708352,0.001640145,0.25046443,0.213701421,0.0144452,0.015784914,0.098889979,0.089316419,0
70,11-03-2016,0.001675786,0.001977227,0.000613203,0.001772337,0.179051171,0.179252321,0.014564583,0.0205987,0.096964696,0.103914012,0
71,12-03-2016,0.001602871,0.001630241,0.000866052,0.001490023,0.179051171,0.179252321,0.008137827,0.0205987,0.096964696,0.103914012,0
72,13-03-2016,0.001425253,0.001714385,0.000617967,0.001561693,0.179051171,0.179252321,0.012300757,0.0205987,0.096964696,0.103914012,0
73,14-03-2016,0.00142799,0.001796185,0.000900404,0.001631871,0.300044616,0.184264235,0.01251543,0.0205987,0.102823575,0.104972468,0
74,15-03-2016,0.001477502,0.001809697,0.000516236,0.001646064,0.300044616,0.184264235,0.012556292,0.0205987,0.109761857,0.106471167,0
75,16-03-2016,0.001462276,0.001815936,0.000494707,0.001654146,0.300044616,0.184264235,0.01627543,0.0205987,0.114427164,0.111437613,0
76,17-03-2016,0.001575566,0.001940378,0.000742154,0.001759224,0.322255427,0.240062444,0.011449419,0.0205987,0.115475431,0.121856914,0
77,18-03-2016,0.001560169,0.001558679,0.001030997,0.001447775,0.322255427,0.240062444,0.009383131,0.0205987,0.114541331,0.129939851,0
78,19-03-2016,0.001232957,0.001589565,0.000403476,0.001475792,0.322255427,0.240062444,0.008550749,0.0205987,0.114541331,0.129939851,0
79,20-03-2016,0.001357539,0.001703699,0.000235186,0.001572507,0.229203127,0.140888998,0.012167771,0.0205987,0.114541331,0.129939851,0
80,21-03-2016,0.001316239,0.001688256,0.000447082,0.001562451,0.229203127,0.140888998,0.007103274,0.0205987,0.107748354,0.131383018,0
81,22-03-2016,0.001485851,0.001853096,0.000516663,0.001701051,0.229203127,0.140888998,0.012010001,0.0205987,0.107348767,0.128619792,0
82,23-03-2016,0.001516406,0.001851442,0.000444233,0.001702569,0.244438294,0.169366527,0.013310876,0.0205987,0.107924795,0.123268635,0
83,24-03-2016,0.001496286,0.001794669,0.000537348,0.001658627,0.244438294,0.169366527,0.012449417,0.0205987,0.11724503,0.124147782,0
84,25-03-2016,0.001475756,0.001821659,0.000324384,0.001683628,0.244438294,0.169366527,0.011211953,0.0205987,0.11724503,0.124147782,0
85,26-03-2016,0.001506791,0.001848133,0.000217682,0.001708484,0.190916541,0.078136554,0.0131995,0.0205987,0.11724503,0.124147782,0
86,27-03-2016,0.001842455,0.002152168,0.000576236,0.001961928,0.190916541,0.078136554,0.013570751,0.0205987,0.11724503,0.124147782,0
87,28-03-2016,0.001776075,0.002064818,0.000539724,0.001893212,0.190916541,0.078136554,0.011134156,0.0205987,0.12188439,0.125463158,0
88,29-03-2016,0.001753697,0.001798873,0.000632654,0.001676869,0.419231619,0.204206721,0.014313428,0.0205987,0.119699635,0.132001231,0
89,30-03-2016,0.001433123,0.001740273,0.000506151,0.001631358,0.419231619,0.204206721,0.013845397,0.0205987,0.126466666,0.137591243,0
90,31-03-2016,0.001485645,0.001806216,0.000427653,0.00168817,0.419231619,0.204206721,0.007345183,0.0205987,0.123015688,0.135479015,0
91,01-04-2016,0.001478939,0.00184865,0.000306519,0.001726154,0.345681236,0.251903706,0.013704347,0.0205987,0.11213862,0.142682135,0
92,02-04-2016,0.001612657,0.001949064,0.000231588,0.001811747,0.345681236,0.251903706,0.012510165,0.0205987,0.11213862,0.142682135,0
93,03-04-2016,0.001595514,0.001950133,0.000128692,0.001815394,0.345681236,0.251903706,0.011814103,0.026166331,0.11213862,0.142682135,0
94,04-04-2016,0.001621621,0.001968747,0.000298406,0.001834025,0.238916092,0.242067209,0.017734784,0.026166331,0.123290728,0.138952115,0
95,05-04-2016,0.001687112,0.002057889,0.000434436,0.001910719,0.238916092,0.242067209,0.012521371,0.026166331,0.110446863,0.130008096,0
96,06-04-2016,0.001696351,0.002036621,0.000412488,0.001896177,0.238916092,0.242067209,0.013640741,0.026166331,0.113399654,0.137550431,0
97,07-04-2016,0.001666582,0.002013594,0.000395863,0.001879898,0.334669713,0.273400707,0.011238108,0.026166331,0.110488378,0.125902732,0
98,08-04-2016,0.001724887,0.001931001,0.000471355,0.001814406,0.334669713,0.273400707,0.010887999,0.026166331,0.120727144,0.128244448,0
99,09-04-2016,0.001571939,0.001898668,0.000287052,0.001790807,0.334669713,0.273400707,0.014739766,0.026166331,0.120727144,0.128244448,0
100,10-04-2016,0.001624769,0.001972884,0.000606578,0.001855557,0.113070707,0.169846356,0.017457914,0.026166331,0.120727144,0.128244448,0
101,11-04-2016,0.001635172,0.002004563,0.000299933,0.001884761,0.113070707,0.169846356,0.012821759,0.026166331,0.131469286,0.126869526,0
102,12-04-2016,0.001790446,0.002097876,0.000569483,0.001964926,0.113070707,0.169846356,0.013438361,0.026166331,0.131656106,0.137898343,0
103,13-04-2016,0.001769265,0.002047686,0.000546976,0.001926589,0.279548635,0.28997453,0.015759658,0.026166331,0.130592271,0.150411808,0
104,14-04-2016,0.001725229,0.002066577,0.000226189,0.001945431,0.279548635,0.28997453,0.015884608,0.026166331,0.137655099,0.151626155,0
105,15-04-2016,0.001881154,0.002253789,0.000354622,0.002103288,0.279548635,0.28997453,0.012196044,0.026166331,0.141007478,0.149687883,0
106,16-04-2016,0.001973435,0.002283399,0.000146756,0.00213057,0.244371479,0.153578178,0.010806278,0.026166331,0.141007478,0.149687883,0
107,17-04-2016,0.001930528,0.002174022,0.000318528,0.002043051,0.244371479,0.153578178,0.013490274,0.026166331,0.141007478,0.149687883,0
108,18-04-2016,0.001858776,0.002215112,0.00036635,0.002079768,0.244371479,0.153578178,0.010016503,0.026166331,0.141837788,0.156826773,0
109,19-04-2016,0.0020896,0.002453583,0.000327763,0.002280506,0.325612512,0.299850464,0.014520196,0.026166331,0.136170919,0.160134615,0
110,20-04-2016,0.002330279,0.002656273,0.000598639,0.002451966,0.325612512,0.299850464,0.017344116,0.026166331,0.136222814,0.162989502,0
111,21-04-2016,0.002586698,0.002933282,0.000535433,0.002684891,0.325612512,0.299850464,0.015010694,0.026166331,0.134256016,0.155378923,0
112,22-04-2016,0.002561446,0.002806153,0.000408621,0.002582336,0.352693337,0.248794676,0.016125382,0.026166331,0.136285087,0.156799342,0
113,23-04-2016,0.002577596,0.002962825,0.000296397,0.002715379,0.352693337,0.248794676,0.013436987,0.026166331,0.136285087,0.156799342,0
114,24-04-2016,0.002915107,0.003248003,0.000535348,0.002954888,0.352693337,0.248794676,0.011364402,0.026166331,0.136285087,0.156799342,0
115,25-04-2016,0.003136625,0.00334697,0.000790222,0.003039791,0.460358442,0.270446142,0.010981311,0.026166331,0.138075444,0.155025659,0
116,26-04-2016,0.003182646,0.003507709,0.000680684,0.00317649,0.460358442,0.270446142,0.018892685,0.030967918,0.128039066,0.155900792,0
117,27-04-2016,0.003152331,0.002769959,0.000877545,0.002566366,0.460358442,0.270446142,0.010061103,0.030967918,0.122584964,0.159328396,0
118,28-04-2016,0.002552584,0.002919011,0.000614485,0.002693008,0.485221836,0.370332758,0.011663751,0.030967918,0.130955532,0.14522524,0
119,29-04-2016,0.002752169,0.003128802,0.000279846,0.002870652,0.485221836,0.370332758,0.016977352,0.030967918,0.121583402,0.141403558,0
120,30-04-2016,0.002759115,0.002895123,0.000550513,0.00267946,0.485221836,0.370332758,0.013644545,0.030967918,0.121583402,0.141403558,0
121,01-05-2016,0.00265277,0.003017737,0.000163852,0.002784643,0.191374086,0.184556733,0.017883049,0.030967918,0.121583402,0.141403558,0.020408163
122,02-05-2016,0.002651607,0.002769338,0.000858148,0.002581276,0.191374086,0.184556733,0.01578583,0.030967918,0.115226337,0.149266374,0.020408163
123,03-05-2016,0.002605482,0.002963582,0.000416203,0.002746001,0.191374086,0.184556733,0.015025438,0.030967918,0.114972055,0.13988278,0.020408163
124,04-05-2016,0.00258088,0.002840107,0.000295344,0.002646715,0.279315626,0.323447539,0.021703121,0.030967918,0.118350381,0.133215578,0.020408163
125,05-05-2016,0.002516828,0.002883335,0.000295795,0.002685882,0.279315626,0.323447539,0.015915795,0.030967918,0.119154744,0.133847842,0.020408163
126,06-05-2016,0.002957159,0.003284129,0.000597381,0.00302302,0.279315626,0.323447539,0.018175376,0.030967918,0.132491606,0.139194985,0.020408163
127,07-05-2016,0.002933208,0.003247349,0.000132885,0.002995574,0.213869818,0.219498809,0.015371445,0.030967918,0.132491606,0.139194985,0.020408163
128,08-05-2016,0.002890163,0.003247763,0.000159197,0.002999461,0.213869818,0.219498809,0.018061706,0.030967918,0.132491606,0.139194985,0
129,09-05-2016,0.002995002,0.003314464,0.000363952,0.003058673,0.213869818,0.219498809,0.020630411,0.030967918,0.122149051,0.136872002,0
130,10-05-2016,0.002976115,0.002983955,0.000410668,0.002786497,0.300789098,0.362984143,0.0169319,0.030967918,0.121967421,0.151754615,0
131,11-05-2016,0.002724521,0.003047141,0.000298013,0.002841972,0.300789098,0.362984143,0.011250648,0.030967918,0.1128859,0.137220583,0
132,12-05-2016,0.002737285,0.003117392,0.000422717,0.00290351,0.300789098,0.362984143,0.012704721,0.030967918,0.123290728,0.137848163,0
133,13-05-2016,0.002809344,0.003148555,0.000436149,0.002932679,0.339482191,0.318369896,0.017301374,0.030967918,0.113197266,0.125458475,0
134,14-05-2016,0.002801851,0.003148589,0.000117297,0.002935764,0.339482191,0.318369896,0.013869641,0.030967918,0.113197266,0.125458475,0
135,15-05-2016,0.002865356,0.003213981,0,0.002993242,0.339482191,0.318369896,0.012855164,0.030967918,0.113197266,0.125458475,0
136,16-05-2016,0.002848523,0.003096607,0.000413574,0.002898255,0.495260133,0.343554351,0.013376309,0.030967918,0.113415223,0.137193151,0
137,17-05-2016,0.002741493,0.003083507,0.000480064,0.002890301,0.495260133,0.343554351,0.013117392,0.030967918,0.109476437,0.125101196,0
138,18-05-2016,0.002773177,0.003112325,0.000786962,0.002917578,0.495260133,0.343554351,0.015935809,0.030967918,0.11584907,0.124876391,0
139,19-05-2016,0.002726472,0.002564097,0.000910765,0.002462191,0.547938326,0.2756421,0.009144395,0.036416454,0.11362799,0.118773208,0
140,20-05-2016,0.002364495,0.002700637,0.00072137,0.002579287,0.547938326,0.2756421,0.013950133,0.036416454,0.128168802,0.12315824,0
141,21-05-2016,0.002355052,0.002718286,0.000192211,0.002596902,0.547938326,0.2756421,0.012486484,0.036416454,0.128168802,0.12315824,0
142,22-05-2016,0.002343042,0.002585056,0.000150329,0.002489308,0.167439338,0.161281735,0.021949775,0.036416454,0.128168802,0.12315824,0
143,23-05-2016,0.002374453,0.00275162,0.000297707,0.002632256,0.167439338,0.161281735,0.020813871,0.036416454,0.135683112,0.122622321,0
144,24-05-2016,0.002468719,0.002814564,0.000502765,0.002687918,0.167439338,0.161281735,0.013887315,0.036416454,0.135454777,0.136881369,0
145,25-05-2016,0.002578144,0.002939281,0.000495317,0.002795092,0.456091077,0.369951524,0.012924068,0.036416454,0.140104515,0.146613543,0
146,26-05-2016,0.002692632,0.003069754,0.00049495,0.002907044,0.456091077,0.369951524,0.012206806,0.036416454,0.139014733,0.145059981,0
147,27-05-2016,0.003531106,0.003761933,0.00183826,0.003489254,0.456091077,0.369951524,0.013972694,0.036416454,0.14024463,0.148066077,0
148,28-05-2016,0.005424101,0.005712168,0.002059741,0.00512461,0.448334371,0.18989401,0.014561687,0.036416454,0.14024463,0.148066077,0
149,29-05-2016,0.006125094,0.005580937,0.001621824,0.005018363,0.448334371,0.18989401,0.018549685,0.036416454,0.14024463,0.148066077,0.010204082
150,30-05-2016,0.005796238,0.005843987,0.000801917,0.005242135,0.448334371,0.18989401,0.019074027,0.036416454,0.14024463,0.148066077,0.010204082
151,31-05-2016,0.005873875,0.005758567,0.001483051,0.005173746,0.452286656,0.262837893,0.016098629,0.036416454,0.143321968,0.142310806,0.010204082
152,01-06-2016,0.005752818,0.00594933,0.000776327,0.005337085,0.452286656,0.262837893,0.019809137,0.036416454,0.140140841,0.142476064,0.010204082
153,02-06-2016,0.005659475,0.005985593,0.000429852,0.005370901,0.452286656,0.262837893,0.018316396,0.036416454,0.145475586,0.145747108,0.010204082
154,03-06-2016,0.006832621,0.007061849,0.001261408,0.006276542,0.415024493,0.326661737,0.021095785,0.036416454,0.146887114,0.143639563,0.010204082
155,04-06-2016,0.007362772,0.007183636,0.000895897,0.006381774,0.415024493,0.326661737,0.015234327,0.036416454,0.146887114,0.143639563,0.010204082
156,05-06-2016,0.00711217,0.007261196,0.000544463,0.006451291,0.415024493,0.326661737,0.029508385,0.036416454,0.146887114,0.143639563,0.010204082
157,06-06-2016,0.00723747,0.007625211,0.000588506,0.006761122,0.277593864,0.28230055,0.031041818,0.036416454,0.150514533,0.151218027,0.010204082
158,07-06-2016,0.007367116,0.007317039,0.001069174,0.006506387,0.277593864,0.28230055,0.023578396,0.036416454,0.148625577,0.152418993,0.010204082
159,08-06-2016,0.007113231,0.00749105,0.000698139,0.006656281,0.277593864,0.28230055,0.022485355,0.036416454,0.138552873,0.15688632,0.010204082
160,09-06-2016,0.007091469,0.007249235,0.000577202,0.006457739,0.293990203,0.332196204,0.029080533,0.036416454,0.129725634,0.155557563,0.010204082
161,10-06-2016,0.00698622,0.007347132,0.000519072,0.006543735,0.293990203,0.332196204,0.022566486,0.036416454,0.127784784,0.147538856,0.010204082
162,11-06-2016,0.007943905,0.008355653,0.000726349,0.007394895,0.293990203,0.332196204,0.027312725,0.041452233,0.127784784,0.147538856,0.010204082
163,12-06-2016,0.010603483,0.01063271,0.003353256,0.009311705,0.412309526,0.247923753,0.028736702,0.041452233,0.127784784,0.147538856,0.020408163
164,13-06-2016,0.01166967,0.011721719,0.002897424,0.010231757,0.412309526,0.247923753,0.036235934,0.041452233,0.125802417,0.138649699,0.020408163
165,14-06-2016,0.011276181,0.011073079,0.002133869,0.009690907,0.412309526,0.247923753,0.025640686,0.041452233,0.129170364,0.134791888,0.020408163
166,15-06-2016,0.01099557,0.011380215,0.000953885,0.00995394,0.506491028,0.407289459,0.033027802,0.041452233,0.125657113,0.132473589,0.020408163
167,16-06-2016,0.013644576,0.013856583,0.003279721,0.012040866,0.506491028,0.407289459,0.036865802,0.041452233,0.13190001,0.138691181,0.020408163
168,17-06-2016,0.013700487,0.013256821,0.004516591,0.011541745,0.506491028,0.407289459,0.035242598,0.041452233,0.134832044,0.134814636,0.020408163
169,18-06-2016,0.013790612,0.01350908,0.003024542,0.011759387,0.453052102,0.328791389,0.039923898,0.041452233,0.134832044,0.134814636,0.020408163
170,19-06-2016,0.013401604,0.013769475,0.001452496,0.011984688,0.453052102,0.328791389,0.046991543,0.041452233,0.134832044,0.134814636,0.020408163
171,20-06-2016,0.013314798,0.012854096,0.001969519,0.011220032,0.453052102,0.328791389,0.040570243,0.041452233,0.133041687,0.143493038,0.020408163
172,21-06-2016,0.012349859,0.010421332,0.003796528,0.009177069,0.504068611,0.371013064,0.035167625,0.041452233,0.147504658,0.145156326,0.020408163
173,22-06-2016,0.01039223,0.007989882,0.003209019,0.00713365,0.504068611,0.371013064,0.018597065,0.041452233,0.108111614,0.141884614,0.020408163
174,23-06-2016,0.008703888,0.008950279,0.003034578,0.007946362,0.504068611,0.371013064,0.024034989,0.041452233,0.088978147,0.157289095,0.020408163
175,24-06-2016,0.010496831,0.010374694,0.002641408,0.009150021,0.534091856,0.336376633,0.023833216,0.041452233,0.107426608,0.116454909,0.020408163
176,25-06-2016,0.010839133,0.010368626,0.001323949,0.009149894,0.534091856,0.336376633,0.034890184,0.041452233,0.107426608,0.116454909,0.020408163
177,26-06-2016,0.009958023,0.009136079,0.001088802,0.008115599,0.534091856,0.336376633,0.026021662,0.041452233,0.107426608,0.116454909,0.010204082
178,27-06-2016,0.009591737,0.010029156,0.001262946,0.008872758,0.355175249,0.268687865,0.027832602,0.041452233,0.125423588,0.099025177,0.010204082
179,28-06-2016,0.009727678,0.009743941,0.001482174,0.008636747,0.355175249,0.268687865,0.028349795,0.041452233,0.140000727,0.117055057,0.010204082
180,29-06-2016,0.009229281,0.009498818,0.001537093,0.008434375,0.355175249,0.268687865,0.026854694,0.041452233,0.142123208,0.136120645,0.010204082
181,30-06-2016,0.010280446,0.010651771,0.001490201,0.009411432,0.377128247,0.317758607,0.032459724,0.041452233,0.134650413,0.151864341,0.010204082
182,01-07-2016,0.010648307,0.010753773,0.001428834,0.00950236,0.377128247,0.317758607,0.03276826,0.041452233,0.140452208,0.153160983,0.010204082
183,02-07-2016,0.011248739,0.011698488,0.001131013,0.01030438,0.377128247,0.317758607,0.032299815,0.041452233,0.140452208,0.153160983,0.010204082
184,03-07-2016,0.011292057,0.010145978,0.001362476,0.008998721,0.179405758,0.137549914,0.034504546,0.041452233,0.140452208,0.153160983,0.010204082
185,04-07-2016,0.010563039,0.011007686,0.000856548,0.009730943,0.179405758,0.137549914,0.030966607,0.04583811,0.140452208,0.153160983,0.010204082
186,05-07-2016,0.01055719,0.010558356,0.001375481,0.009356043,0.179405758,0.137549914,0.028381175,0.04583811,0.13950254,0.145884935,0.010204082
187,06-07-2016,0.010502682,0.01078945,0.001435984,0.009555617,0.377168816,0.261004026,0.027924867,0.04583811,0.15610875,0.151103618,0.010204082
188,07-07-2016,0.010520954,0.009521983,0.003097024,0.008488873,0.377168816,0.261004026,0.024070794,0.04583811,0.159876284,0.149582171,0.010204082
189,08-07-2016,0.009982898,0.010416887,0.001530536,0.009249564,0.377168816,0.261004026,0.02801514,0.04583811,0.167650066,0.166366258,0.010204082
190,09-07-2016,0.009971846,0.009880414,0.002050797,0.008799877,0.226337518,0.164755567,0.023845027,0.04583811,0.167650066,0.166366258,0.010204082
191,10-07-2016,0.009489737,0.009825259,0.000998513,0.008755516,0.226337518,0.164755567,0.006308463,0.04583811,0.167650066,0.166366258,0.010204082
