,date,High,Low,Open,Close,Volume,Marketcap,avg_block_size,transactions,mining_revenue,accounts,sp_close,dj_close,google_trends_btc
481,2017-04-26,1294.829956,1265.930054,1265.98999,1281.079956,329631008,20876159410.0,0.971854882,334471,2834899.003,12995484,2384.2,20975.09,5
482,2017-04-27,1319.699951,1281.300049,1281.880005,1317.72998,449196992,21475836448.0,0.971854882,334471,2725014.35,12995484,2388.33,20981.33,5
483,2017-04-28,1331.280029,1292.369995,1317.73999,1316.47998,527488992,21457669552.0,0.971854882,334471,2501502.231,12995484,2391.17,20940.51,5
484,2017-04-29,1327.199951,1315.209961,1317.839966,1321.790039,422705984,21547126640.0,0.971570312,341319,3282240.049,13386157,2391.17,20940.51,5
485,2017-04-30,1347.910034,1314.920044,1321.869995,1347.890015,413115008,21975104909.0,0.971570312,341319,2720215.547,13386157,2391.17,20940.51,7
486,2017-05-01,1434.319946,1348.300049,1348.300049,1421.599976,713624000,23179524919.0,0.971570312,341319,2878277.982,13386157,2388.13,20913.46,7
487,2017-05-02,1473.900024,1415.689941,1421.030029,1452.819946,477337984,23691443738.0,0.980238127,333161,3252918.867,13386157,2389.52,20949.89,7
488,2017-05-03,1492.77002,1447.48999,1453.780029,1490.089966,583795968,24301634925.0,0.980238127,333161,2760373.225,13386157,2399.29,20957.9,7
489,2017-05-04,1608.910034,1490.719971,1490.719971,1537.670044,933548992,25080858487.0,0.980238127,333161,3500746.022,13386157,2399.38,20951.47,7
490,2017-05-05,1618.030029,1530.310059,1540.869995,1555.449951,946035968,25373374563.0,0.961245868,267193,2992751.478,13386157,2396.92,21006.94,7
491,2017-05-06,1578.800049,1542.5,1556.810059,1578.800049,582529984,25757608890.0,0.961245868,267193,3610789.203,13386157,2396.92,21006.94,7
492,2017-05-07,1596.719971,1559.76001,1579.469971,1596.709961,1080029952,26053077975.0,0.961245868,267193,3505619.688,13386157,2396.92,21006.94,9
493,2017-05-08,1723.349976,1596.920044,1596.920044,1723.349976,1340320000,28123369330.0,0.968144156,365096,4358595.025,13386157,2399.63,21012.28,9
494,2017-05-09,1833.48999,1716.300049,1723.890015,1755.359985,1167920000,28649119972.0,0.968144156,365096,3715393.611,13386157,2394.44,20975.78,9
495,2017-05-10,1788.439941,1719.099976,1756.52002,1787.130005,915723008,29170965564.0,0.968144156,365096,3665040.514,13386157,2390.9,20943.11,9
496,2017-05-11,1873.930054,1755.349976,1780.369995,1848.569946,799489984,30176934751.0,0.961242696,294743,3603539.089,13386157,2402.32,20919.42,9
497,2017-05-12,1856.150024,1694.01001,1845.76001,1724.23999,740984000,28150631936.0,0.961242696,294743,3731717.867,13386157,2400.67,20896.61,9
498,2017-05-13,1812.98999,1651.079956,1723.119995,1804.910034,579635008,29471223857.0,0.961242696,294743,3885820.587,13386157,2400.67,20896.61,9
499,2017-05-14,1831.420044,1776.619995,1800.859985,1808.910034,437196000,29540290794.0,0.975085659,369098,4502606.745,13386157,2400.67,20896.61,11
500,2017-05-15,1812.800049,1708.540039,1808.439941,1738.430054,731529024,28392885375.0,0.975085659,369098,4090703.35,13386157,2357.03,20981.94,11
501,2017-05-16,1785.939941,1686.540039,1741.699951,1734.449951,959044992,28330874003.0,0.975085659,369098,3356331.712,13386157,2365.72,20979.75,11
502,2017-05-17,1864.050049,1661.910034,1726.72998,1839.089966,1064729984,30043626195.0,0.981881942,317527,4421399.763,13386157,2381.73,20606.93,11
503,2017-05-18,1904.47998,1807.119995,1818.699951,1888.650024,894321024,30856574835.0,0.981881942,317527,3986174.981,13386157,2394.02,20663.02,11
504,2017-05-19,2004.52002,1890.25,1897.369995,1987.709961,1157289984,32479082015.0,0.981881942,317527,4746879.58,13386157,2398.42,20804.84,11
505,2017-05-20,2084.72998,1974.920044,1984.23999,2084.72998,961336000,34068630559.0,0.967212927,352805,4886339.565,13386157,2398.42,20804.84,11
506,2017-05-21,2119.080078,2037.5,2067.030029,2041.199951,1147859968,33361091114.0,0.967212927,352805,4331490.19,13386157,2398.42,20804.84,19
507,2017-05-22,2303.899902,2017.869995,2043.189941,2173.399902,1942220032,35525744380.0,0.967212927,352805,4499105.297,13911418,2404.39,20894.83,19
508,2017-05-23,2320.820068,2178.5,2191.560059,2320.419922,1378749952,37933704066.0,0.978685167,367710,5849528.149,13911418,2415.07,20937.91,19
509,2017-05-24,2523.719971,2321.370117,2321.370117,2443.639893,1725379968,39952841999.0,0.978685167,367710,5524488.081,13911418,2415.82,21012.42,19
510,2017-05-25,2763.709961,2285.300049,2446.23999,2304.97998,2406700032,37690456715.0,0.978685167,367710,5871333.86,13911418,2412.91,21082.95,19
511,2017-05-26,2573.790039,2071.98999,2320.889893,2202.419922,1763480064,36017660894.0,0.958775268,333340,5857614.172,13911418,2411.8,21080.28,19
512,2017-05-27,2260.199951,1855.829956,2196.27002,2038.869995,1700480000,33347170525.0,0.958775268,333340,5121736.684,13911418,2411.8,21080.28,19
513,2017-05-28,2267.340088,2054.080078,2054.080078,2155.800049,1147139968,35264171110.0,0.958775268,333340,5262057.43,13911418,2411.8,21080.28,12
514,2017-05-29,2307.050049,2107.169922,2159.429932,2255.610107,994625024,36901102917.0,0.977900742,321638,5363911.687,13911418,2411.8,21080.28,12
515,2017-05-30,2301.959961,2124.570068,2255.360107,2175.469971,1443970048,35594903085.0,0.977900742,321638,6132063.831,13911418,2430.06,21029.47,12
516,2017-05-31,2311.080078,2145.570068,2187.189941,2286.409912,1544829952,37414813240.0,0.977900742,321638,5808558.076,13911418,2439.07,21008.65,12
517,2017-06-01,2448.389893,2288.330078,2288.330078,2407.879883,1653180032,39407633763.0,0.977746641,319709,6453340.297,13911418,2436.1,21144.18,12
518,2017-06-02,2488.550049,2373.320068,2404.030029,2488.550049,1317030016,40732491835.0,0.977746641,319709,5437774.587,13911418,2429.33,21206.29,12
519,2017-06-03,2581.909912,2423.570068,2493.719971,2515.350098,1514950016,41177190057.0,0.977746641,319709,7190853.406,13911418,2429.33,21206.29,12
520,2017-06-04,2585.889893,2452.540039,2547.790039,2511.810059,1355120000,41124262595.0,0.982358671,266044,6277178.516,13911418,2429.33,21206.29,12
521,2017-06-05,2686.810059,2510.219971,2512.399902,2686.810059,1369309952,43994968834.0,0.982358671,266044,6586584.016,13911418,2433.14,21184.04,12
522,2017-06-06,2999.909912,2690.840088,2690.840088,2863.199951,2089609984,46888622160.0,0.982358671,266044,6705146.002,13911418,2433.79,21136.23,12
523,2017-06-07,2869.379883,2700.560059,2869.379883,2732.159912,1517709952,44748237218.0,0.992122861,339720,7719493.898,13911418,2431.77,21173.69,12
524,2017-06-08,2815.300049,2670.949951,2720.48999,2805.620117,1281170048,45957247989.0,0.992122861,339720,6905690.491,13911418,2429.39,21182.53,12
525,2017-06-09,2901.709961,2795.620117,2807.439941,2823.810059,1348950016,46260465854.0,0.992122861,339720,6408509.031,13911418,2440.35,21271.97,12
526,2017-06-10,2950.98999,2746.550049,2828.139893,2947.709961,2018889984,48295501718.0,0.966455241,254993,6249243.428,13911418,2440.35,21271.97,12
527,2017-06-11,2996.600098,2840.530029,2942.409912,2958.110107,1752400000,48471330146.0,0.966455241,254993,6255384.142,13911418,2440.35,21271.97,13
528,2017-06-12,2997.26001,2518.560059,2953.219971,2659.629883,2569530112,43585351533.0,0.966455241,254993,5779114.423,13911418,2437.92,21235.67,13
529,2017-06-13,2789.040039,2650.379883,2680.909912,2717.02002,1781200000,44530631894.0,0.977147936,291776,6081318.614,13911418,2432.46,21328.47,13
530,2017-06-14,2786.830078,2412.939941,2716.879883,2506.370117,1696560000,41082567339.0,0.977147936,291776,5217092.611,14559986,2433.15,21374.56,13
531,2017-06-15,2534.709961,2212.959961,2499.580078,2464.580078,2026259968,40402259202.0,0.977147936,291776,5540766.447,14559986,2453.46,21359.9,13
532,2017-06-16,2539.919922,2385.149902,2469.570068,2518.560059,1195190016,41291821423.0,0.983088047,269937,5412747.319,14559986,2437.03,21384.28,13
533,2017-06-17,2685.189941,2484.959961,2514.01001,2655.879883,1534509952,43548031452.0,0.983088047,269937,5461151.46,14559986,2437.03,21384.28,13
534,2017-06-18,2662.100098,2516.330078,2655.350098,2548.290039,1178659968,41788418974.0,0.983088047,269937,5066179.984,14559986,2437.03,21384.28,10
535,2017-06-19,2662.850098,2549.030029,2549.030029,2589.600098,1446840064,42470734800.0,0.986316272,269774,5967196.345,14559986,2435.61,21528.99,10
536,2017-06-20,2763.449951,2589.820068,2591.26001,2721.790039,1854189952,44643512689.0,0.986316272,269774,5639440.478,14559986,2434.5,21467.14,10
537,2017-06-21,2772.01001,2660.399902,2709.429932,2689.100098,1626579968,44111929173.0,0.986316272,269774,5729387.771,14559986,2438.3,21410.03,10
538,2017-06-22,2723.73999,2642.360107,2691.030029,2705.409912,1097939968,44384244937.0,0.992577849,269685,5940316.947,14559986,2439.07,21397.29,10
539,2017-06-23,2765.169922,2706.370117,2707.340088,2744.909912,961318976,45037797053.0,0.992577849,269685,6125531.766,14559986,2419.38,21394.76,10
540,2017-06-24,2757.939941,2583.189941,2738.52002,2608.719971,982750016,42807952581.0,0.992577849,269685,5333679.668,14559986,2419.38,21394.76,10
541,2017-06-25,2682.26001,2552.120117,2607.25,2589.409912,1161100032,42495001716.0,0.927724533,180719,4568837.75,14807709,2419.38,21394.76,11
542,2017-06-26,2615.25,2376.290039,2590.570068,2478.449951,1663280000,40677994354.0,0.927724533,180719,5067818.199,14807709,2440.69,21409.55,11
543,2017-06-27,2552.449951,2332.98999,2478.449951,2552.449951,1489789952,41897190525.0,0.927724533,180719,4893544.703,14807709,2419.7,21310.66,11
544,2017-06-28,2603.97998,2484.419922,2553.030029,2574.790039,1183869952,42268942193.0,0.972587236,279811,6013686.136,14807709,2423.41,21454.61,11
545,2017-06-29,2588.830078,2510.47998,2567.560059,2539.320068,949979008,41690395783.0,0.972587236,279811,4529057.766,14807709,2429.01,21287.03,11
546,2017-06-30,2559.25,2478.429932,2539.23999,2480.840088,860273024,40735082695.0,0.972587236,279811,5463199.232,14807709,2432.54,21349.63,11
547,2017-07-01,2515.27002,2419.22998,2492.600098,2434.550049,779913984,39980058373.0,0.88273261,221856,5723792.559,14807709,2432.54,21349.63,11
548,2017-07-02,2514.280029,2394.840088,2436.399902,2506.469971,803747008,41167015221.0,0.88273261,221856,5975338.925,14807709,2432.54,21349.63,9
549,2017-07-03,2595.0,2480.469971,2498.560059,2564.060059,964112000,42118211083.0,0.88273261,221856,5975338.925,14992878,2409.75,21479.27,9
550,2017-07-04,2631.590088,2559.350098,2561.0,2601.639893,985516032,42740618673.0,0.897029771,255483,5722827.45,14992878,2409.75,21479.27,9
551,2017-07-05,2622.649902,2538.550049,2602.870117,2601.98999,941566016,42751085999.0,0.897029771,255483,5284210.787,14992878,2425.18,21478.17,9
552,2017-07-06,2616.719971,2581.689941,2608.100098,2608.560059,761956992,42863758795.0,0.897029771,255483,5092047.08,14992878,2427.43,21320.04,9
553,2017-07-07,2916.139893,2498.870117,2608.590088,2518.659912,917411968,41391217675.0,0.937060209,243614,5325202.363,14992878,2425.53,21414.34,9
554,2017-07-08,2571.340088,2492.310059,2520.27002,2571.340088,733329984,42262222823.0,0.937060209,243614,5589288.04,14992878,2425.53,21414.34,9
555,2017-07-09,2635.48999,2517.590088,2572.610107,2518.439941,527856000,41397076604.0,0.937060209,243614,4618491.105,15145156,2425.53,21414.34,10
556,2017-07-10,2537.159912,2321.129883,2525.25,2372.560059,1111200000,39005033499.0,0.746657909,251722,6632606.653,15145156,2443.25,21408.52,10
557,2017-07-11,2413.469971,2296.810059,2385.889893,2337.790039,1329760000,38438497236.0,0.746657909,251722,5418689.757,15145156,2447.83,21409.07,10
558,2017-07-12,2423.709961,2275.139893,2332.77002,2398.840088,1117410048,39447604438.0,0.746657909,251722,5595773.274,15145156,2459.27,21532.14,10
559,2017-07-13,2425.219971,2340.830078,2402.699951,2357.899902,835769984,38778935907.0,0.855335471,245895,5143505.439,15145156,2459.14,21553.09,10
560,2017-07-14,2363.25,2183.219971,2360.590088,2233.340088,882502976,36734255488.0,0.855335471,245895,4133223.088,15145156,2460.61,21637.74,10
561,2017-07-15,2231.139893,1990.410034,2230.120117,1998.859985,993608000,32880721300.0,0.855335471,245895,3915180.133,15145156,2460.61,21637.74,10
562,2017-07-16,2058.77002,1843.030029,1991.97998,1929.819946,1182870016,31748939343.0,0.840269718,203165,4283016.915,15145156,2460.61,21637.74,11
563,2017-07-17,2230.48999,1932.619995,1932.619995,2228.409912,1201760000,36665393517.0,0.840269718,203165,4307537.882,15145156,2473.83,21629.72,11
564,2017-07-18,2387.610107,2164.77002,2233.52002,2318.879883,1512450048,38158677672.0,0.840269718,203165,5135590.6,15145156,2473.45,21574.73,11
565,2017-07-19,2397.169922,2260.22998,2323.080078,2273.429932,1245100032,37415031061.0,0.939300074,253768,4764906.234,15145156,2472.54,21640.75,11
566,2017-07-20,2900.699951,2269.889893,2269.889893,2817.600098,2249260032,46376428080.0,0.939300074,253768,6303559.806,15145156,2469.91,21611.78,11
567,2017-07-21,2838.409912,2621.850098,2838.409912,2667.76001,1489449984,43915296559.0,0.939300074,253768,5613834.894,15145156,2477.13,21580.07,11
568,2017-07-22,2862.419922,2657.709961,2668.629883,2810.120117,1177129984,46264340367.0,0.925754181,223358,6110647.805,15145156,2477.13,21580.07,11
569,2017-07-23,2832.179932,2653.939941,2808.100098,2730.399902,1072840000,44957775265.0,0.925754181,223358,5998934.926,15145156,2477.13,21580.07,10
570,2017-07-24,2777.26001,2699.189941,2732.699951,2754.860107,866473984,45366654309.0,0.925754181,223358,6381472.965,15145156,2477.83,21513.17,10
571,2017-07-25,2768.080078,2480.959961,2757.5,2576.47998,1460089984,42433788244.0,0.934254324,244036,5561050.822,15145156,2475.42,21613.43,10
572,2017-07-26,2610.76001,2450.800049,2577.77002,2529.449951,937404032,41663929265.0,0.934254324,244036,4829127.828,15145156,2472.1,21711.01,10
573,2017-07-27,2693.320068,2529.340088,2538.709961,2671.780029,789104000,44013533097.0,0.934254324,244036,5348202.5,15145156,2470.3,21796.55,10
574,2017-07-28,2897.449951,2679.72998,2679.72998,2809.01001,1380099968,46279316161.0,0.916863407,247207,5722925.456,15145156,2476.35,21830.31,10
575,2017-07-29,2808.76001,2692.800049,2807.02002,2726.449951,803745984,44924534585.0,0.916863407,247207,5536229.75,15145156,2476.35,21830.31,10
576,2017-07-30,2758.530029,2644.850098,2724.389893,2757.179932,705942976,45435913868.0,0.916863407,247207,5226926.136,15145156,2476.35,21830.31,15
577,2017-07-31,2889.620117,2720.610107,2763.23999,2875.340088,860574976,47388334773.0,0.926722014,231012,5611505.186,15145156,2477.57,21891.12,15
578,2017-08-01,2921.350098,2685.610107,2871.300049,2718.26001,1324669952,44804603885.0,0.926722014,231012,5102352.598,15145156,2472.16,21963.92,15
579,2017-08-02,2762.530029,2668.590088,2727.129883,2710.669922,1094950016,44684649516.0,0.926722014,231012,5295684.411,15145156,2476.83,22016.24,15
580,2017-08-03,2813.310059,2685.139893,2709.560059,2804.72998,804796992,46239970790.0,0.86885471,213017,5137047.949,15697467,2480.91,22026.1,15
581,2017-08-04,2899.330078,2743.719971,2806.929932,2895.889893,1002120000,47749461443.0,0.86885471,213017,6553817.396,15697467,2474.92,22092.81,15
582,2017-08-05,3290.01001,2874.830078,2897.629883,3252.909912,1945699968,53643452554.0,0.86885471,213017,7255240.305,15697467,2474.92,22092.81,15
583,2017-08-06,3293.290039,3155.600098,3257.610107,3213.939941,1105030016,53006426108.0,0.786434007,199627,5937807.544,15697467,2474.92,22092.81,14
584,2017-08-07,3397.679932,3180.889893,3212.780029,3378.939941,1482279936,55734179251.0,0.786434007,199627,6700311.568,15697467,2474.02,22118.42,14
585,2017-08-08,3484.850098,3345.830078,3370.219971,3419.939941,1752760064,56417337745.0,0.786434007,199627,7395323.699,15697467,2438.21,22085.34,14
586,2017-08-09,3422.76001,3247.669922,3420.399902,3342.469971,1468960000,55145196472.0,0.95416592,260955,6474128.573,15848250,2441.32,22048.7,14
587,2017-08-10,3453.449951,3319.469971,3341.840088,3381.280029,1515110016,55791120000.0,0.95416592,260955,6163927.56,15848250,2465.84,21844.01,14
588,2017-08-11,3679.719971,3372.120117,3373.820068,3650.620117,2021190016,60241844923.0,0.95416592,260955,7130610.587,15848250,2464.61,21858.32,14
589,2017-08-12,3949.919922,3613.699951,3650.629883,3884.709961,2219589888,64111163866.0,0.97991503,260521,7177458.753,15848250,2464.61,21858.32,14
590,2017-08-13,4208.390137,3857.800049,3880.040039,4073.26001,3159089920,67230528989.0,0.97991503,260521,8147957.34,15848250,2464.61,21858.32,20
591,2017-08-14,4325.129883,3989.159912,4066.100098,4325.129883,2463089920,71394704654.0,0.97991503,260521,7782196.464,15848250,2468.11,21993.71,20
592,2017-08-15,4455.970215,3906.179932,4326.990234,4181.930176,3258050048,69038855081.0,0.975069901,311002,9519693.715,15848250,2430.01,21998.99,20
593,2017-08-16,4381.22998,3994.419922,4200.339844,4376.629883,2272039936,72260183303.0,0.975069901,311002,8320553.071,16017874,2425.55,22024.87,20
594,2017-08-17,4484.700195,4243.709961,4384.439941,4331.689941,2553359872,71527949443.0,0.975069901,311002,10849951.01,16017874,2428.37,21750.73,20
595,2017-08-18,4370.129883,4015.399902,4324.339844,4160.620117,2941710080,68710871037.0,0.959987362,312250,9384491.84,16017874,2452.51,21674.51,20
596,2017-08-19,4243.259766,3970.550049,4137.75,4193.700195,2975820032,69265141208.0,0.959987362,312250,8768358.088,16017874,2452.51,21674.51,20
597,2017-08-20,4196.290039,4069.879883,4189.310059,4087.659912,2109769984,67520478838.0,0.959987362,312250,7392849.383,16017874,2452.51,21674.51,15
598,2017-08-21,4109.140137,3988.600098,4090.47998,4001.73999,2800890112,66106992038.0,0.976487,236772,6995369.37,16017874,2444.04,21703.75,15
599,2017-08-22,4128.759766,3674.580078,3998.350098,4100.52002,3764239872,67743202431.0,0.976487,236772,5749751.915,16017874,2438.97,21899.89,15
600,2017-08-23,4255.779785,4078.409912,4089.01001,4151.52002,2369819904,68593954170.0,0.976487,236772,10230714.98,16208628,2443.05,21812.09,15
601,2017-08-24,4376.390137,4130.259766,4137.600098,4334.680176,2037750016,71625870868.0,0.938809564,203805,7293876.044,16208628,2444.24,21783.4,15
602,2017-08-25,4455.700195,4307.350098,4332.819824,4371.600098,1727970048,72241507489.0,0.938809564,203805,7153227.771,16208628,2446.3,21813.67,15
603,2017-08-26,4379.279785,4269.52002,4372.060059,4352.399902,1511609984,71929882019.0,0.938809564,203805,7319121.602,16208628,2446.3,21813.67,15
604,2017-08-27,4416.589844,4317.290039,4345.100098,4382.879883,1537459968,72441993792.0,0.990802013,261891,9978452.553,16208628,2446.3,21813.67,16
605,2017-08-28,4403.930176,4224.640137,4384.450195,4382.660156,1959330048,72445588933.0,0.990802013,261891,8451775.683,16362216,2457.59,21808.4,16
606,2017-08-29,4625.680176,4352.129883,4389.209961,4579.02002,2486080000,75699786263.0,0.990802013,261891,10384095.21,16362216,2471.65,21865.37,16
607,2017-08-30,4626.52002,4471.410156,4570.359863,4565.299805,1937849984,75482724984.0,0.983372113,271466,11654892.53,16362216,2476.55,21892.43,16
608,2017-08-31,4736.049805,4549.399902,4555.589844,4703.390137,1944930048,77775374625.0,0.983372113,271466,11260486.73,16362216,2457.85,21948.1,16
609,2017-09-01,4892.009766,4678.529785,4701.759766,4892.009766,2599079936,80905039782.0,0.983372113,271466,12131997.84,16362216,2465.54,21987.56,16
610,2017-09-02,4975.040039,4469.240234,4901.419922,4578.77002,2722139904,75734114962.0,0.809001018,236811,11028567.49,16362216,2465.54,21987.56,16
611,2017-09-03,4714.080078,4417.589844,4585.27002,4582.959961,1933190016,75812181334.0,0.809001018,236811,9700709.885,16362216,2465.54,21987.56,18
612,2017-09-04,4591.629883,4108.399902,4591.629883,4236.310059,2987330048,70087101256.0,0.809001018,236811,10527922.27,16553515,2465.54,21987.56,18
613,2017-09-05,4427.839844,3998.110107,4228.290039,4376.529785,2697969920,72417728536.0,0.763565624,277948,12122198.04,16553515,2465.1,21753.31,18
614,2017-09-06,4617.25,4376.589844,4376.589844,4597.120117,2172100096,76077049312.0,0.763565624,277948,10290919.41,16553515,2461.43,21807.64,18
615,2017-09-07,4655.040039,4491.330078,4589.140137,4599.879883,1844620032,76132843874.0,0.763565624,277948,11050159.28,16553515,2488.11,21784.78,18
616,2017-09-08,4661.0,4075.179932,4605.160156,4228.75,2700890112,69999555938.0,0.913187714,279488,11151766.56,16553515,2496.48,21797.79,18
617,2017-09-09,4308.819824,4114.109863,4229.810059,4226.060059,1386230016,69963847482.0,0.913187714,279488,9554034.212,16553515,2496.48,21797.79,18
618,2017-09-10,4245.439941,3951.040039,4229.339844,4122.939941,1679090048,68263826801.0,0.913187714,279488,7845878.46,16746608,2496.48,21797.79,20
619,2017-09-11,4261.669922,4099.399902,4122.470215,4161.27002,1557330048,68907352119.0,0.829352259,253492,9856433.088,16746608,2498.37,22057.37,20
620,2017-09-12,4344.649902,4085.219971,4168.879883,4130.810059,1864530048,68412822896.0,0.829352259,253492,10193192.47,16746608,2495.62,22118.86,20
621,2017-09-13,4131.97998,3789.919922,4131.97998,3882.590088,2219409920,64311123695.0,0.829352259,253492,9617966.635,16746608,2500.23,22158.18,20
622,2017-09-14,3920.600098,3153.860107,3875.370117,3154.949951,2716310016,52265453816.0,0.80235058,268068,8831890.222,16746608,2503.87,22203.48,20
623,2017-09-15,3733.449951,2946.620117,3166.300049,3637.52002,4148069888,60267886368.0,0.80235058,268068,8227898.318,16870043,2506.65,22268.34,20
624,2017-09-16,3808.840088,3487.790039,3637.75,3625.040039,1818400000,60068678195.0,0.80235058,268068,8161423.068,16870043,2506.65,22268.34,20
625,2017-09-17,3664.810059,3445.639893,3606.280029,3582.879883,1239149952,59377995376.0,0.581463915,197683,8420246.46,16870043,2506.65,22268.34,15
626,2017-09-18,4079.22998,3591.090088,3591.090088,4065.199951,1943209984,67377945990.0,0.581463915,197683,6960684.992,16870043,2508.24,22331.35,15
627,2017-09-19,4094.070068,3868.870117,4073.790039,3924.969971,1563980032,65061185838.0,0.581463915,197683,8091884.16,16870043,2500.6,22370.8,15
628,2017-09-20,4031.389893,3857.72998,3916.360107,3905.949951,1213830016,64751811835.0,0.948245385,235723,6356831.373,16870043,2502.22,22412.59,15
629,2017-09-21,3916.419922,3613.629883,3901.469971,3631.040039,1411480064,60202370872.0,0.948245385,235723,8287404.385,16870043,2496.66,22359.23,15
630,2017-09-22,3758.27002,3553.530029,3628.02002,3630.699951,1194829952,60203040223.0,0.948245385,235723,6520223.321,16870043,2496.84,22349.59,15
631,2017-09-23,3819.209961,3594.580078,3629.919922,3792.399902,928113984,62892069389.0,0.630479657,203861,8189263.438,16870043,2496.84,22349.59,15
632,2017-09-24,3796.149902,3666.899902,3796.149902,3682.840088,768014976,61081971156.0,0.630479657,203861,6815446.316,16870043,2496.84,22349.59,13
633,2017-09-25,3950.25,3681.580078,3681.580078,3926.070068,1374210048,65122213849.0,0.630479657,203861,6522957.248,16870043,2507.04,22296.09,13
634,2017-09-26,3969.889893,3869.899902,3928.409912,3892.350098,1043740032,64569365079.0,0.962231109,263648,7447375.635,17134865,2510.06,22284.32,13
635,2017-09-27,4210.049805,3884.820068,3892.939941,4200.669922,1686880000,69691950752.0,0.962231109,263648,8033183.851,17134865,2519.36,22340.71,13
636,2017-09-28,4279.310059,4109.700195,4197.129883,4174.72998,1712320000,69270823146.0,0.962231109,263648,9528010.171,17134865,2529.12,22381.2,13
637,2017-09-29,4214.629883,4039.290039,4171.620117,4163.069824,1367049984,69086146650.0,0.832814012,254438,9243216.054,17134865,2534.58,22405.09,13
638,2017-09-30,4358.430176,4160.859863,4166.109863,4338.709961,1207449984,72008428789.0,0.832814012,254438,7690943.394,17134865,2534.58,22405.09,13
639,2017-10-01,4403.740234,4269.810059,4341.049805,4403.740234,1208210048,73094870674.0,0.832814012,254438,7369621.814,17240284,2534.58,22405.09,12
640,2017-10-02,4470.22998,4377.459961,4395.810059,4409.319824,1431730048,73195646776.0,1.001502393,295002,9042032.792,17240284,2537.74,22557.6,12
641,2017-10-03,4432.470215,4258.890137,4408.459961,4317.47998,1288019968,71681069637.0,1.001502393,295002,10134350.23,17240284,2552.07,22641.67,12
642,2017-10-04,4352.310059,4210.419922,4319.370117,4229.359863,1116770048,70225033578.0,1.001502393,295002,7436308.0,17240284,2549.33,22661.64,12
643,2017-10-05,4362.640137,4164.049805,4229.879883,4328.410156,1161769984,71876277937.0,1.018034224,273243,7562750.53,17240284,2544.73,22775.39,12
644,2017-10-06,4413.27002,4320.529785,4324.459961,4370.810059,1069939968,72589262957.0,1.018034224,273243,8954115.668,17369309,2550.64,22773.67,12
645,2017-10-07,4443.879883,4321.049805,4369.350098,4426.890137,906928000,73529314833.0,1.018034224,273243,8787392.867,17369309,2550.64,22773.67,12
646,2017-10-08,4624.140137,4405.640137,4429.669922,4610.47998,1313869952,76589293760.0,0.764419901,238385,10982026.7,17369309,2550.64,22773.67,18
647,2017-10-09,4878.709961,4564.25,4614.52002,4772.02002,1968739968,79282158943.0,0.764419901,238385,9983563.753,17369309,2555.24,22761.07,18
648,2017-10-10,4922.169922,4765.100098,4776.209961,4781.990234,1597139968,79457603224.0,0.764419901,238385,10009312.04,17369309,2550.93,22830.68,18
649,2017-10-11,4873.72998,4751.629883,4789.25,4826.47998,1222279936,80205238020.0,1.016095072,292459,9171956.332,17369309,2553.17,22872.89,18
650,2017-10-12,5446.910156,4822.0,4829.580078,5446.910156,2791610112,90525666972.0,1.016095072,292459,10754101.42,17497046,2557.64,22841.01,18
651,2017-10-13,5840.299805,5436.850098,5464.160156,5647.209961,3615480064,93864253934.0,1.016095072,292459,10610179.12,17497046,2559.36,22871.72,18
652,2017-10-14,5837.700195,5591.640137,5643.529785,5831.790039,1669030016,96942498331.0,1.02322144,293140,11510644.76,17497046,2559.36,22871.72,18
653,2017-10-15,5852.47998,5478.609863,5835.959961,5678.189941,1976039936,94403031755.0,1.02322144,293140,14217107.12,17497046,2559.36,22871.72,19
654,2017-10-16,5776.22998,5544.209961,5687.569824,5725.589844,2008070016,95203392843.0,1.02322144,293140,13050105.41,17497046,2561.26,22956.96,19
655,2017-10-17,5800.350098,5472.720215,5741.580078,5605.509766,1821570048,93218297189.0,0.986573226,334438,13032444.83,17497046,2562.1,22997.44,19
656,2017-10-18,5603.819824,5151.439941,5603.819824,5590.689941,2399269888,92982539106.0,0.986573226,334438,11106217.64,17705898,2575.21,23157.6,19
657,2017-10-19,5744.350098,5531.060059,5583.740234,5708.52002,1780540032,94954808115.0,0.986573226,334438,13368296.59,17705898,2564.98,23163.04,19
658,2017-10-20,6060.109863,5627.22998,5708.109863,6011.450195,2354429952,100007000000.0,0.993012631,312409,13887260.5,17705898,2569.13,23328.63,19
659,2017-10-21,6194.879883,5965.069824,5996.790039,6031.600098,2207099904,100354000000.0,0.993012631,312409,12037733.18,17705898,2569.13,23328.63,19
660,2017-10-22,6076.259766,5792.339844,6036.660156,6008.419922,2034630016,99981911326.0,0.993012631,312409,14108349.17,17705898,2569.13,23328.63,20
661,2017-10-23,6075.589844,5732.470215,6006.0,5930.319824,2401840128,98695054084.0,0.972171251,316096,13668326.72,17705898,2557.15,23273.96,20
662,2017-10-24,5935.52002,5504.180176,5935.52002,5526.640137,2735699968,91988225800.0,0.972171251,316096,12165126.45,17705898,2560.4,23441.76,20
663,2017-10-25,5754.330078,5397.879883,5524.600098,5750.799805,1966989952,95732630220.0,0.972171251,316096,13473857.95,17939646,2581.07,23329.46,20
664,2017-10-26,5976.799805,5721.220215,5747.950195,5904.830078,1905040000,98310176011.0,0.732356489,265827,14196709.08,17939646,2572.83,23400.86,20
